Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
robust,MEBoost,0.7815173958068066,0.3088961477119372,0.3748220708749475,0.43994927092186575,0.2171848350754194,0.13995125043170667,0.3088961477119372,0.7815173958068066,0.43137254901960786
robust,AdaBoost,0.8621877188696799,0.8560069316648263,0.8571134683200633,0.8590391666585813,0.7491726453531607,0.7477974340477784,0.8560069316648263,0.8621877188696799,0.7366557734204792
robust,RUSBoost,0.641464938751083,0.5857180100601154,0.555206000288945,0.5874533673538073,0.28027384450347853,0.2550731999583203,0.5857180100601154,0.641464938751083,0.4236111111111111
robust,GradientBoostingClassifier,0.8427812512171319,0.8351735983314931,0.8366230029466165,0.8388897296748185,0.7148564813048784,0.7129831293632325,0.8351735983314931,0.8427812512171319,0.7431236383442266
normalizer,LogitBoost,0.9351393832612787,0.6113897067844437,0.6933564741375756,0.735753880504132,0.5484765359926937,0.46299717043674,0.6113897067844437,0.9351393832612787,0.7187500000000001
normalizer,MEBoost,0.8933776238949177,0.19689301926144032,0.21742122444506826,0.3206248232551395,0.1810902768472069,0.07811131323254672,0.19689301926144032,0.8933776238949177,0.39624183006535946
normalizer,AdaBoost,0.8917382305593401,0.8785118390381549,0.8779147130836625,0.8848018159494386,0.7946293449259357,0.790109468719009,0.8785118390381549,0.8917382305593401,0.7416938997821352
normalizer,RUSBoost,0.641464938751083,0.5857180100601154,0.555206000288945,0.5874533673538073,0.28027384450347853,0.2550731999583203,0.5857180100601154,0.641464938751083,0.4236111111111111
normalizer,GradientBoostingClassifier,0.8651903751796834,0.8512759170653909,0.8537926188467552,0.8577014319701051,0.7494292170590134,0.7445237484068749,0.8512759170653909,0.8651903751796834,0.7154139433551198
power,LogitBoost,0.9285971800212276,0.5729358360937309,0.6615710697579602,0.7064768176380078,0.5106552568537964,0.4176951714201378,0.5729358360937309,0.9285971800212276,0.6851851851851851
power,MEBoost,0.7715733046003187,0.3169089682247577,0.3809439005813477,0.4462104094933144,0.21493593038021794,0.1421314060502045,0.3169089682247577,0.7715733046003187,0.43137254901960786
power,AdaBoost,0.8621877188696799,0.8560069316648263,0.8571134683200633,0.8590391666585813,0.7491726453531607,0.7477974340477784,0.8560069316648263,0.8621877188696799,0.7366557734204792
power,RUSBoost,0.641464938751083,0.5857180100601154,0.555206000288945,0.5874533673538073,0.28027384450347853,0.2550731999583203,0.5857180100601154,0.641464938751083,0.4236111111111111
power,GradientBoostingClassifier,0.8427812512171319,0.8351735983314931,0.8366230029466165,0.8388897296748185,0.7148564813048784,0.7129831293632325,0.8351735983314931,0.8427812512171319,0.7431236383442266
quantile,LogitBoost,0.9285971800212276,0.5729358360937309,0.6615710697579602,0.7064768176380078,0.5106552568537964,0.4176951714201378,0.5729358360937309,0.9285971800212276,0.6851851851851851
quantile,MEBoost,0.7815173958068066,0.3088961477119372,0.3748220708749475,0.43994927092186575,0.2171848350754194,0.13995125043170667,0.3088961477119372,0.7815173958068066,0.43137254901960786
quantile,AdaBoost,0.8621877188696799,0.8560069316648263,0.8571134683200633,0.8590391666585813,0.7491726453531607,0.7477974340477784,0.8560069316648263,0.8621877188696799,0.7366557734204792
quantile,RUSBoost,0.641464938751083,0.5857180100601154,0.555206000288945,0.5874533673538073,0.28027384450347853,0.2550731999583203,0.5857180100601154,0.641464938751083,0.4236111111111111
quantile,GradientBoostingClassifier,0.8427812512171319,0.8351735983314931,0.8366230029466165,0.8388897296748185,0.7148564813048784,0.7129831293632325,0.8351735983314931,0.8427812512171319,0.7431236383442266
polynomial,LogitBoost,0.9190477269367484,0.5538200834253466,0.6380239318197197,0.6840914114424654,0.4913091189517858,0.3996819484426883,0.5538200834253466,0.9190477269367484,0.6655092592592594
polynomial,MEBoost,0.8970930007775938,0.09442092994724573,0.04236271258139742,0.11984875297593527,0.05442808216887,0.010132214402514475,0.09442092994724573,0.8970930007775938,0.34490740740740744
polynomial,AdaBoost,0.8547107498130971,0.8384247331615753,0.8351658847531375,0.8463751703789839,0.7207054043765289,0.716364213049821,0.8384247331615753,0.8547107498130971,0.7115332244008714
polynomial,RUSBoost,0.6420950148980905,0.5873205741626794,0.5586698980194101,0.6010884082898404,0.28387239103553247,0.25882348515111064,0.5873205741626794,0.6420950148980905,0.4305555555555555
polynomial,GradientBoostingClassifier,0.8235907000214456,0.8128067108330267,0.8149366473093079,0.8179267151066267,0.6784639968468156,0.6753300665488012,0.8128067108330267,0.8235907000214456,0.6930147058823529
kbins,LogitBoost,0.9285971800212276,0.5729358360937309,0.6615710697579602,0.7064768176380078,0.5106552568537964,0.4176951714201378,0.5729358360937309,0.9285971800212276,0.6851851851851851
kbins,MEBoost,0.7618424665503922,0.35369126487547536,0.4255284797616386,0.4776267818754154,0.2494168523556269,0.17475079334629576,0.35369126487547536,0.7618424665503922,0.4584014161220043
kbins,AdaBoost,0.8621877188696799,0.8560069316648263,0.8571134683200633,0.8590391666585813,0.7491726453531607,0.7477974340477784,0.8560069316648263,0.8621877188696799,0.7366557734204792
kbins,RUSBoost,0.641464938751083,0.5857180100601154,0.555206000288945,0.5874533673538073,0.28027384450347853,0.2550731999583203,0.5857180100601154,0.641464938751083,0.4236111111111111
kbins,GradientBoostingClassifier,0.8427812512171319,0.8351735983314931,0.8366230029466165,0.8388897296748185,0.7148564813048784,0.7129831293632325,0.8351735983314931,0.8427812512171319,0.7431236383442266
