Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
power,RUSBoost,0.5249046789709849,0.4818959243085881,0.387601355923149,0.5024390254799789,0.4406569123358091,0.422869288486174,0.4818959243085881,0.5249046789709849,0.47228870327453737
power,GradientBoostingClassifier,0.8799944743866615,0.7755640465793304,0.800085365691992,0.8244045706082384,0.7655319954502505,0.7503251927922926,0.7755640465793304,0.8799944743866615,0.7737802004482418
quantile,LogitBoost,0.9466144258535811,0.9041120815138282,0.9145413883226355,0.9247376427690891,0.8984745598119099,0.8933910164300597,0.9041120815138282,0.9466144258535811,0.9039581528279678
quantile,MEBoost,0.7918337459589947,0.1695778748180495,0.1178823840654088,0.20351782436875474,0.15952374888640264,0.07378616739992878,0.1695778748180495,0.7918337459589947,0.1683549481285702
quantile,AdaBoost,0.9224863254748747,0.9067503639010189,0.9098981186770586,0.914528607051159,0.8979940832878177,0.8963360139713773,0.9067503639010189,0.9224863254748747,0.9062609151653551
quantile,RUSBoost,0.5227051617315248,0.48034934497816595,0.3858838000246027,0.5005982957716393,0.43885754732062043,0.421147110927171,0.48034934497816595,0.5227051617315248,0.47077849562674157
quantile,GradientBoostingClassifier,0.8788445175904928,0.7752911208151384,0.7995848201918241,0.8237408452223579,0.765074405493726,0.7500213962998222,0.7752911208151384,0.8788445175904928,0.7734884028124215
polynomial,LogitBoost,0.9625365063170448,0.9417758369723436,0.9468039177020794,0.9519645231381254,0.9374935682047935,0.9352769229966063,0.9417758369723436,0.9625365063170448,0.9418954635705425
polynomial,MEBoost,0.8940861812419758,0.2601892285298399,0.22975139905032346,0.3111700722875444,0.30514969878117143,0.17541236228114268,0.2601892285298399,0.8940861812419758,0.26139994356037666
polynomial,AdaBoost,0.9709034264176362,0.967339883551674,0.9680455383414008,0.9691145327610687,0.9640297885773652,0.9637001157993249,0.967339883551674,0.9709034264176362,0.9673544426971322
polynomial,RUSBoost,0.6298714410860062,0.5328420669577875,0.49051639034385125,0.5772946391734806,0.49394782893401334,0.4799167961799043,0.5328420669577875,0.6298714410860062,0.5272866033806283
polynomial,GradientBoostingClassifier,0.9156478586983502,0.8696324599708879,0.8810021841243968,0.8919876408891473,0.8604897665768579,0.8550524970435557,0.8696324599708879,0.9156478586983502,0.8696470099564128
