Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
quantile,GradientBoostingClassifier,0.784181009613671,0.7385237350026083,0.7108175437405669,0.7327417293770292,0.6485011505804624,0.6313669916119736,0.7385237350026083,0.784181009613671,0.6354972335769439
polynomial,LogitBoost,0.8921877759041569,0.8470266040688577,0.8330161030096371,0.8553932262292075,0.8048582931332087,0.790098052285841,0.8470266040688577,0.8921877759041569,0.8335042735042735
polynomial,MEBoost,0.7733579930763029,0.505020865936359,0.3969522588623157,0.5192548662386742,0.42385716942112966,0.3042394896557892,0.505020865936359,0.7733579930763029,0.4463034188034188
polynomial,AdaBoost,0.9046545418083038,0.8746087636932707,0.8644237475745213,0.8757321940830772,0.8356687779791069,0.8263852655905581,0.8746087636932707,0.9046545418083038,0.8288737148519757
polynomial,RUSBoost,0.6222088195593863,0.5515779864371414,0.5000232925493528,0.5624522048197548,0.4217782052013865,0.3904900767562185,0.5515779864371414,0.6222088195593863,0.49854184730996326
polynomial,GradientBoostingClassifier,0.8407930752041546,0.7997522170057382,0.7753292936043571,0.7991550672172454,0.732740246434595,0.7203624161817325,0.7997522170057382,0.8407930752041546,0.720603555060077
kbins,LogitBoost,0.6592788720292632,0.542057902973396,0.4929463947771464,0.5707561464979892,0.421034977341814,0.36142146262972447,0.542057902973396,0.6592788720292632,0.47472707378504486
kbins,MEBoost,0.6267670990561299,0.4394887845592071,0.3419880323290693,0.4521163169787727,0.2785324982754795,0.1892475172016299,0.4394887845592071,0.6267670990561299,0.2975907345472563
kbins,AdaBoost,0.6100558560791449,0.5416666666666666,0.510614513636387,0.5354071016783136,0.38481739101764356,0.36914020732135766,0.5416666666666666,0.6100558560791449,0.45371877451587594
kbins,RUSBoost,0.44933272002460184,0.4107329160146061,0.33306801125543645,0.3556536659685636,0.18585724184675892,0.17080253567080703,0.4107329160146061,0.44933272002460184,0.2375665799578843
kbins,GradientBoostingClassifier,0.6656516007361568,0.5792905581637977,0.5304872376505473,0.5751359198965385,0.44730024358926107,0.40539535347685013,0.5792905581637977,0.6656516007361568,0.4671245716173253
