Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
normalizer,LogitBoost,0.5808867995302062,0.4433129667345554,0.2950454990692874,0.46348895343990915,0.08454500266360943,0.032302408675705996,0.4433129667345554,0.5808867995302062,0.3500426484946609
normalizer,MEBoost,0.575768407409352,0.45349626612355737,0.39470181499939705,0.39489056610682005,0.10788994901070602,0.09993006478357662,0.45349626612355737,0.575768407409352,0.3857152784913363
normalizer,AdaBoost,0.6563712067333137,0.46843177189409363,0.357960431421422,0.3708382089492485,0.11137882695405703,0.09282277366882123,0.46843177189409363,0.6563712067333137,0.38112403210442425
normalizer,RUSBoost,0.5951907237485475,0.5241004752206381,0.49048727790690566,0.4958481874033225,0.29049886889235094,0.2737919191961475,0.5241004752206381,0.5951907237485475,0.5221783508677214
normalizer,GradientBoostingClassifier,0.565633530781996,0.5342837746096402,0.4855018348962416,0.5493797051753714,0.25985768881033655,0.2251490727230923,0.5342837746096402,0.565633530781996,0.464345908102358
power,LogitBoost,0.4630143595920579,0.4276985743380855,0.2642276864470104,0.34888505059013725,0.0135092808026683,0.00296183639094579,0.4276985743380855,0.4630143595920579,0.33471478259919946
power,MEBoost,0.5373462337482197,0.4175152749490835,0.3213577832356019,0.35663270987335854,0.007169514533091116,0.0049475279109062464,0.4175152749490835,0.5373462337482197,0.3363173233142273
power,AdaBoost,0.5944547892743095,0.461642905634759,0.35861833280361094,0.41585557127150513,0.10180790094470271,0.08039091273642107,0.461642905634759,0.5944547892743095,0.37948925028388397
power,RUSBoost,0.6309788918658459,0.48133061778682956,0.41899613015390386,0.4288058023433572,0.23658246365775012,0.21054350109186967,0.48133061778682956,0.6309788918658459,0.48425842110052636
power,GradientBoostingClassifier,0.5498572307102537,0.49762389680923286,0.4322672827371519,0.5223627015047719,0.20104485200290653,0.1536377047050441,0.49762389680923286,0.5498572307102537,0.42222189084934186
quantile,LogitBoost,0.4630143595920579,0.4276985743380855,0.2642276864470104,0.34888505059013725,0.0135092808026683,0.00296183639094579,0.4276985743380855,0.4630143595920579,0.33471478259919946
quantile,MEBoost,0.534289447027169,0.4161575016972166,0.32814139132361464,0.3541337903635917,0.009658774518983072,0.007256611934295276,0.4161575016972166,0.534289447027169,0.33709734824285914
quantile,AdaBoost,0.5944547892743095,0.461642905634759,0.35861833280361094,0.41585557127150513,0.10180790094470271,0.08039091273642107,0.461642905634759,0.5944547892743095,0.37948925028388397
quantile,RUSBoost,0.6309788918658459,0.48133061778682956,0.41899613015390386,0.4288058023433572,0.23658246365775012,0.21054350109186967,0.48133061778682956,0.6309788918658459,0.48425842110052636
quantile,GradientBoostingClassifier,0.5460235820578859,0.49490835030549896,0.42941897018588965,0.5191260591631539,0.19544819766289737,0.14912638719273055,0.49490835030549896,0.5460235820578859,0.41962217132495777
polynomial,LogitBoost,0.5457694974121926,0.43652410047522067,0.28310852741434456,0.48226268393916233,0.05879024940363376,0.02033728337384329,0.43652410047522067,0.5457694974121926,0.3453860961600899
polynomial,MEBoost,0.7553270477557336,0.4270196877121521,0.2555623697861002,0.25556236978610025,0.0,0.0,0.4270196877121521,0.7553270477557336,0.3333333333333333
polynomial,AdaBoost,0.5797466772508509,0.5193482688391038,0.46126796476736764,0.48617680625707554,0.2507525508657658,0.21656462991783945,0.5193482688391038,0.5797466772508509,0.47336528358200186
polynomial,RUSBoost,0.6609881893134877,0.48676171079429736,0.37792799171188585,0.3818000142278848,0.22475276765919247,0.1779888156234677,0.48676171079429736,0.6609881893134877,0.45675319885846205
polynomial,GradientBoostingClassifier,0.5747104069542249,0.5376782077393075,0.48934185767943617,0.5554391081788984,0.2751413495537735,0.23263781793260388,0.5376782077393075,0.5747104069542249,0.47238401872044805
kbins,LogitBoost,0.4291986327004829,0.43788187372708753,0.2822109952333091,0.4067922546905997,0.07667983769334062,0.02409887697080419,0.43788187372708753,0.4291986327004829,0.34830645181522374
kbins,MEBoost,0.705562240053466,0.428377460964019,0.2648496811217094,0.30531261818218675,0.011061900106696549,0.003630852171076874,0.428377460964019,0.705562240053466,0.3353417213066336
kbins,AdaBoost,0.5547873754682439,0.49490835030549896,0.41423445800873687,0.5226597166655347,0.2116184239936255,0.1473318609374453,0.49490835030549896,0.5547873754682439,0.42248688853436017
kbins,RUSBoost,0.3409010628787657,0.44738628649015616,0.34145701656336747,0.38693540823223804,0.11474801745304215,0.08092342222138611,0.44738628649015616,0.3409010628787657,0.3927160189286092
kbins,GradientBoostingClassifier,0.5522695826598034,0.4874405974202309,0.4003496538112705,0.5176497439681075,0.1950734702278009,0.12995609275784878,0.4874405974202309,0.5522695826598034,0.4100563539160031
