Dataset: Yeast,,,,,,,,,,
Preprocessor,Boosters,Precision,Recall,F1,G-mean,MMCC,Kappa,Weighted Accuracy,PR Score,Balanced Accuracy
standard,AdaBoost,0.983418584825234,0.983333333333333,0.983240203452969,0.983375953342306,0.974878531700611,0.974747474747474,0.983333333333333,0.983418584825234,0.985185185185185
standard,RUSBoost,0.920506941577064,0.90442561205273,0.903338471751102,0.912360860796858,0.865265163461763,0.85601266654393,0.90442561205273,0.920506941577064,0.915257648953301
standard,GradientBoostingClassifier,0.981481481481481,0.977777777777777,0.977777777777777,0.979618671926364,0.968468468468468,0.966442953020134,0.977777777777777,0.981481481481481,0.981481481481481
minmax,LogitBoost,0.941446955430006,0.932768361581921,0.933255912117014,0.937083231783525,0.902492804819524,0.898294272142075,0.932768361581921,0.941446955430006,0.940398550724637
minmax,MEBoost,0.899230562281409,0.86563088512241,0.867623460870316,0.88195536467435,0.811273317581593,0.796415921914293,0.86563088512241,0.899230562281409,0.869223027375201
minmax,AdaBoost,0.983848454636091,0.983239171374764,0.983264450285727,0.9835436693337,0.974835680391417,0.974559765564576,0.983239171374764,0.983848454636091,0.985185185185185
minmax,RUSBoost,0.915338244525682,0.898775894538606,0.896845636006061,0.906978180083504,0.858096840624228,0.847974512235182,0.898775894538606,0.915338244525682,0.913144122383252
minmax,GradientBoostingClassifier,0.976057752667922,0.972128060263653,0.972094585966334,0.974081909812384,0.959987748692002,0.957817222025982,0.972128060263653,0.976057752667922,0.974537037037037
robust,LogitBoost,0.948930996812352,0.944067796610169,0.944579645290416,0.9464863944802,0.91732442002615,0.915217215933983,0.944067796610169,0.948930996812352,0.948842062886685
robust,MEBoost,0.890449336887554,0.86563088512241,0.868572053501461,0.877726109168754,0.805190951971738,0.795767934585639,0.86563088512241,0.890449336887554,0.866464319010085
robust,AdaBoost,0.983835002927724,0.983239171374764,0.983258245742743,0.983536949136045,0.974857332527734,0.974582149630763,0.983239171374764,0.983835002927724,0.984983896940418
robust,RUSBoost,0.917141025216798,0.898775894538606,0.898236793638943,0.907806582053854,0.857419743739411,0.847392570451606,0.898775894538606,0.917141025216798,0.908313204508856
robust,GradientBoostingClassifier,0.965027351807012,0.960828625235404,0.960772925456126,0.962916935702008,0.942965368000856,0.940656081828192,0.960828625235404,0.965027351807012,0.962761674718196
normalizer,LogitBoost,0.967536231884058,0.961111111111111,0.96150699838643,0.964288998890962,0.943068290138391,0.940577249575551,0.961111111111111,0.967536231884058,0.957407407407407
normalizer,MEBoost,0.892139039031694,0.837382297551789,0.840870478161822,0.863732094483811,0.777664865956441,0.753056397820637,0.837382297551789,0.892139039031694,0.8323268921095
normalizer,AdaBoost,0.988888888888888,0.988888888888888,0.988888888888888,0.988888888888888,0.983108108108108,0.983108108108108,0.988888888888888,0.988888888888888,0.989814814814814
normalizer,RUSBoost,0.896992524111168,0.887664783427495,0.887012819550114,0.89230366683833,0.833383807141055,0.828787528107405,0.887664783427495,0.896992524111168,0.884550597508263
